@relation "temp2.txt"

@attribute id string 
@attribute tweet string
@attribute emotion string
@attribute class string 

@data
"05036"," @username me ofrezco a imprimir papeletas para el referéndum ilegal si me las pagan bien, tengo impresora en casa. #ironia","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01562"," Y nunca me habias provocado tanta risa, como hoy xD xD","valence", "3: se infiere un estado emocional muy positivo"
"02838"," Soy muy afortunada de tener a mi familia hobbit ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02255"," No creo en el pesimismo . Si las cosas no salieron como lo esperabas, sigue adelante. Si te empeñas lo consigues. Clint Eastwood","valence", "0: se infiere un estado emocional neutral or mixto"
"02000"," Me tienen sin internet y sin tvporcable por culpa d unas obras . numam y veo bobesponja por clantv #graciasmovistar por la rapidez #ironia ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"06368"," @username @username ira a la basura.una pena perder tiempo en ir a la justicia burguesa ","valence", "-3: se infiere un estado emocional muy negativo"
"03451"," Viste cuando estas ansioso para que salga él tema Mirame y se te hace eterno bueno así ! @username @username ","valence", "0: se infiere un estado emocional neutral or mixto"
"04429"," @username Amiga sería mega genial que puedas ir a ese lugar el num ! 🙈 🙊, esperemos que si se cumpla tu deseo!😉","valence", "3: se infiere un estado emocional muy positivo"
"04010"," Estoy tan ansiosa que mis uñas desaparecieron jaaaj ","valence", "1: se infiere un estado emocional ligeramente positivo"
"04957"," me siento muy frustrado conmigo mismo : me siento ansioso ","valence", "-3: se infiere un estado emocional muy negativo"
"05073"," Y yo, lo único que quería es que lucharás por mi, por nosotros ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00410"," A las num me tengo que levantar y no puedo dormir ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"03205"," Tengo tanto miedo a perderte, que prefiero morirme ahora para no perderte nunca. ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"02261"," @username No nada, ya habíamos quedado en algo y usted ya perdió JAJAJAJAJAAJAJAJAJAJA","valence", "0: se infiere un estado emocional neutral or mixto"
"05897"," Se multará con hasta num.num euros a los que presidan las mesas electorales el día num - O . Viva la democracia ... #ironía #votarem #referèndum ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00063"," brillito me salvo de un momento de desesperación como la amo ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05898"," - Mi amiga de la ibero que siempre me visita cuando estoy triste en León . Te quiero un buen amo la vibra y la alegría que siempre transmites . ","valence", "2: se infiere un estado emocional moderadamente positivo"
"06230"," Que finde tan largo y tan lindo 😊 ","valence", "3: se infiere un estado emocional muy positivo"
"05265"," @username Que bien se lo pasan en Cataluña ! ! El pais k yo quiero ! ! ! #ironía ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"02794"," Nada más triste que no tener a quien dedicarle tus goles . ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03892"," me acaban de ofrecer un vaso de orina, mi suerte está cambiando  #CD9 #Coders #AlonsoVillalpandoTrendy #KCAMexico","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04528"," Es muy fuerte El otro día estaba escuchando Leave out all the rest, me pone tan melancólica esa canción  Que si la escucho ahora...","valence", "-1: se infiere un estado emocional ligeramente negativo"
"06375"," Dios me bendice todos los días si no aquien le debo mi gloria y fortuna 😇 😇 😇 ","valence", "3: se infiere un estado emocional muy positivo"
"05686"," @username Y las respuestas de la mina fueron súper agresivas, según ella porque es de color colo y lo hizo a propósito ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"02962"," @username Con Otegui vitoreado como una ciudadano ejemplar por Barcelona . #sarcasmo ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00955"," En la comida canalizo todo, sea felicidad, tristeza, aburrimiento, bajon, ansiedad y todo lo que exista. No tengo solucion.","valence", "-1: se infiere un estado emocional ligeramente negativo"
"03156"," Evadirse del Problema Interior Provocado por la Personalidad no Es más que Avocarse hasta el Dolor, el Estrés,el Agobio o el Malestar.","valence", "-2: se infiere un estado emocional moderadamente negativo"
"06853"," Mi sobrina sigue en cama . No ha comido en varias horas . Parece que la energía del cuerpo se le ha ido . La luz le molesta un poco . #tristeza ","valence", "-3: se infiere un estado emocional muy negativo"
"05354"," @username Nah es entretenido sacarlo de sus casillas ... ","valence", "0: se infiere un estado emocional neutral or mixto"
"06419"," 🎵 San Cristobal, San Francisco y mi San Andrés Xecul. yo te canto emocionado cuna de Atanasio Tzul.","valence", "2: se infiere un estado emocional moderadamente positivo"
"05339"," @username En todo caso fue entretenida la conversación, buenas noches","valence", "0: se infiere un estado emocional neutral or mixto"
"06775"," num . Café oscuro . A la sombra parece negro, pero es café xD (Me doy cuenta de que repetí 5 dos veces, lel)","valence", "1: se infiere un estado emocional ligeramente positivo"
"03705"," Es ver eso y romper en llanto 😟 ","valence", "-3: se infiere un estado emocional muy negativo"
"00344"," @username @username @username Habla de Terrorismo y se esconde detrás de un nick falso, pobre Uribestia ardido","valence", "-3: se infiere un estado emocional muy negativo"
"00607"," Mañana es mi acto de graduación y no puedo dormir por la ansiedad . ","valence", "0: se infiere un estado emocional neutral or mixto"
"03726"," @username @username Eso lo hace más gracioso aún ","valence", "1: se infiere un estado emocional ligeramente positivo"
"03453"," Hoy tuve la fortuna de conversar con dos amigos @username @username en la presentación del librovaga ambición @username ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05687"," Iker tiene dormido todo el dia, nomas despierta a comer y con los ojos cerrados ","valence", "0: se infiere un estado emocional neutral or mixto"
"02880"," @username @username Esto me dio mucha risa JAJAJA ","valence", "2: se infiere un estado emocional moderadamente positivo"
"06647"," @username Debes colocar las respectivas alarmas num:num am, 6:30am y 6:59 am 😅","valence", "0: se infiere un estado emocional neutral or mixto"
"00149"," Si me gusto la feria 😍 ","valence", "2: se infiere un estado emocional moderadamente positivo"
"01300"," Me quede dormida estudiando y me desperté a las num:num AM . Adivinen quien tiene la perra al lado ? Un miedo ","valence", "-3: se infiere un estado emocional muy negativo"
"02800"," @username @username @username Pero ella es mala mami, muy muy mala * digo mirando a Corrida enfadada*","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01930"," Ya no sabia que decirle . Menos mal que metí la excusa que me voy a dormir ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"04606"," @username @username @username Para qué hablar de derechos humanos, si con insultar basta no crees?","valence", "-2: se infiere un estado emocional moderadamente negativo"
"01881"," Ir a su casa y ponerle una goliza en el FIFA : me siento entretenido ( a ) ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02014"," Tienen cada salida a veces estos pendejos q me hacen cagar de risa ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02034"," @username Ya hubiera tumbado la puerta ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00015"," Qué odio y desesperación estar tan lejos de Tito en este momento ! Unas ganas de abrazarlo fuerte, mi sol😳.","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00418"," @username @username ESTOY ORGULLOSO DE Tİ ❤ 👏 ","valence", "3: se infiere un estado emocional muy positivo"
"03114"," El coño e su madre, tembló aquí en Caracas. En la castellana ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"04157"," Que ganas de tener mucha plata y tatuarme, comprarme ropa y muchas cocas y hamburguesas ","valence", "0: se infiere un estado emocional neutral or mixto"
"06828"," @username La furia de Yavé cayó sobre ellos :) ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01418"," Mi huerta necesita agua con desesperación y yo me duermo . ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"06656"," Sonreír a pesar de todas las cosas que pasen es de valientes ","valence", "0: se infiere un estado emocional neutral or mixto"
"04562"," El pueblo le pasa por ensima a la mud y sin conducción este espiral de violencia se volverá muerte y mas muerte lamentablemente ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03233"," Cuando tenía num, veía a los de 25 como mayores , súper mayores , meeeega mayores ! 😆 ay papá!","valence", "1: se infiere un estado emocional ligeramente positivo"
"02932"," Quiero ser la parte divertida de tu libro . ","valence", "1: se infiere un estado emocional ligeramente positivo"
"06653"," Hoy me dispongo a ver el partido para distraerme de la depresión de no haber ido al MAT 🙂 🙂 ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03336"," @username @username @username El palo no va a funcionar subnormal 😤 ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"05701"," Me cago de risa viendo vídeos de @username 😂 😍 ","valence", "3: se infiere un estado emocional muy positivo"
"02010"," Te siento en carne viva,me desperté llorando y supe ,supe que hoy volvías","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04533"," Es muy fácil sonreír y filosofar cuando es otro el que esta echo mierda ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"05062"," @username @username Pues yo en su casa we ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04172"," Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer ","valence", "-3: se infiere un estado emocional muy negativo"
"01048"," really paula chaves es una de las mejores modelos de arg con esa walk ? lamentable ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01791"," Hoy que estoy ansiosa a la gente le da con joder 🤦 🏾 ‍ ♀ ️ ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"06323"," @username Que fome . Pero nose porque me reí igual ","valence", "0: se infiere un estado emocional neutral or mixto"
"04421"," @username Si por dicha ❤ ","valence", "1: se infiere un estado emocional ligeramente positivo"
"02433"," Mejor Dime Que Me Extrañas ! 🙁 ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"06496"," Voy a contener mi rabia contra los que bancan a miss bolivia ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03159"," Si eres tranquilo y confiado, o miedoso y con baja autoestima, depende de la dopamina (hormona del placer).","valence", "-1: se infiere un estado emocional ligeramente negativo"
"00844"," #DeColombiaMeGusta la cultura, la alegría y las mujeres.","valence", "0: se infiere un estado emocional neutral or mixto"
"02850"," Ante última alarma 👐 😍 #LaFelicidaaat ","valence", "2: se infiere un estado emocional moderadamente positivo"
"01357"," Que indignación le tengo al chabón que me dijo prostituta por llevar puesto un cancán calado . La puta que te parió . Ni que fuera de red man . ","valence", "-3: se infiere un estado emocional muy negativo"
"02801"," Estoy totalmente indignada con lo que me acaba de decir este chico ","valence", "-3: se infiere un estado emocional muy negativo"
"06252"," @username @username Ya decia yo . Era el sospechoso principal . Jajajaja ","valence", "1: se infiere un estado emocional ligeramente positivo"
"04433"," @username Lo se, eso es lo importante jajajaja ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02764"," Extraño sentir sus manitos en mi cara, su risa, TODO 😭👶💕","valence", "-1: se infiere un estado emocional ligeramente negativo"
"03911"," Qué onda sonreír y que los cachetes te tapen la mitad del ojo ? ","valence", "1: se infiere un estado emocional ligeramente positivo"
"01345"," @username Ya me había emocionado #CDnum #Coders #AlonsoVillalpandoTrendy #HarryStyles #KCAMexico ","valence", "1: se infiere un estado emocional ligeramente positivo"
"04469"," @username @username Soy taaan chistoso . ¿ Verdad ? ","valence", "1: se infiere un estado emocional ligeramente positivo"
"00047"," En la línea borbónica, haciendo las cosas bien #ironía #deguatemalaaguatepeor #IIIRepublica #rajoydimision #felipeVI #elpacificador","valence", "0: se infiere un estado emocional neutral or mixto"
"00088"," Cumplir un festivo no es nada cool amigos . ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01316"," num - A veces escribo en mayúscula para demostrar que estoy emocionado . ","valence", "0: se infiere un estado emocional neutral or mixto"
"05985"," ¿ Sabéis el pulpo de buscando a Dory ? ¿ Recordáid que le faltaba un tentáculo y que vivía totalmente amargado y resentido ? ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"02098"," Quien tributa en tu país ayuda a mejorar tu bienestar Eso ponía en un taxi . Qué mal se defienden . ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"03902"," Ultima semana de mes .. 🙌 💪 👏 #BuenInicioDeSemana #MuchaTranquilidad #Felicidad ","valence", "3: se infiere un estado emocional muy positivo"
"01117"," Ches mamadas que digo Mi cerebro procesa pendejadas a nivel industrial y cantidades inifinitas a cada segundo ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04349"," 🙏 dios esta conmigo 😞 💔 : me siento deprimida ","valence", "-3: se infiere un estado emocional muy negativo"
"02737"," Estoy entre quiero ahorrar dinero 💵 y solo se vive una vez . 👀 ✌ 😉 #Sarcástica 🌺 #SabadoDeGanarSeguidores 🙌 #SiguemeYTeSigo 👌 ","valence", "0: se infiere un estado emocional neutral or mixto"
"02783"," No pagues mas karaoke con animación luces pantallas humo y toda la diversión Separa tu fecha num ","valence", "0: se infiere un estado emocional neutral or mixto"
"01246"," Encima se enojo vieron es más tonto ","valence", "-3: se infiere un estado emocional muy negativo"
"01597"," @username JAJAJAJAJAJAJAJAJAJ Chtm, me refería a depresión wey ☹️","valence", "-2: se infiere un estado emocional moderadamente negativo"
"04353"," Mis amigos lo son todo, ojalá nunca me falten. ¡Feliz día! Los amo ❤️","valence", "3: se infiere un estado emocional muy positivo"
"02048"," La Copa Oro se juega todos los días de todos los años desde que existe el futbol ","valence", "0: se infiere un estado emocional neutral or mixto"
"03231"," Estaba buscando fotos y encontre unas de un xv con Manu cuando recien nos conociamos era re amargo Manuel . Hasta encontre fotos con Agustin 😂 ","valence", "2: se infiere un estado emocional moderadamente positivo"
"00025"," @username Valdrá la pena después de num días de lo sucedido ? ? Lo hecho, hecho está","valence", "-1: se infiere un estado emocional ligeramente negativo"
"05978"," Hasta el hueso una de las pelis que quería que durará más ","valence", "0: se infiere un estado emocional neutral or mixto"
"00745"," Lo único que me esta saliendo bien este año es engordar ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"00644"," Que gil fui en no comprar las entradas para ir a ver a ciro ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04455"," ¿ POR QUÉ LA ESCENA DE LILY DISFRAZADA DE BALLENA EN EL APARTAMENTO VACÍO ME HIZO LLORAR TANTO ? AHHH ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"04221"," @username Alabado sea el descuento jajajaj ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02501"," @username Lo que pasa es que el toque de bruja nadie nos lo quita ","valence", "1: se infiere un estado emocional ligeramente positivo"
"00628"," EL GATO EN SU CONDICION ; CREE QUE TOD @username SON IGUALES .. A EL / ELLA .. #SARCASMO #REAL ","valence", "-3: se infiere un estado emocional muy negativo"
"01434"," Como es que a la facu llego una hora después y para el teaser despierto mágicamente sin alarma y justo a tiempo ? #BAMAnum_EXO ","valence", "0: se infiere un estado emocional neutral or mixto"
"06332"," @username Estás a num minuto de llegar a Chiapas, Bueno a menos.. a 5.  Ay Peñitaaaaa ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"00858"," @username Porque claro, esta gente son una grandísima banda peligrosa que maneja artefactos explosivos chungos. #Ironía","valence", "-3: se infiere un estado emocional muy negativo"
"06448"," Hoy te das cuenta quien si se acuerda de vos y quien no, que agradable de día","valence", "1: se infiere un estado emocional ligeramente positivo"
"01373"," @username Dale, lo vicho! Muchas gracias!! 😊","valence", "3: se infiere un estado emocional muy positivo"
"00480"," Pensando fríamente él wall no me gusto 😕 ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"04679"," @username @username Tan violenta ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"06705"," @username Recordarle que solo es una película así me calmaron a mi jaja :( 😅 ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05139"," @username Hasta Yo Estoy Orgullosa 😍 ","valence", "3: se infiere un estado emocional muy positivo"
"04960"," WOW HAN VISTO A PIQUÉ VOTANDO . COMO SE LE OCURRE VOTAR . FUERA DE LA SELECCIÓN ESPAÑOLA . ( #ironía ) ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"06134"," @username Tómese una pastilla 😃 ","valence", "2: se infiere un estado emocional moderadamente positivo"
"01879"," @username Pues si pero porque cambias de tema disimuladamente 😑 ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"06685"," Ahora se viene la mejor parte de Encantada lpm ✨ ✨ ✨ ","valence", "3: se infiere un estado emocional muy positivo"
"04691"," Grandes cosas ha hecho el Señor con nosotros ; Estamos alegres . #Salmo num:num #ConfidenteEspiritual #Alegría #Espiritualidad ","valence", "3: se infiere un estado emocional muy positivo"
"06458"," No hay cosa que me alegre más el día que ir guiando y ver un perrito en la ventana otro carro jugando con el viento :') ","valence", "3: se infiere un estado emocional muy positivo"
"01391"," Cuando estás enfadado con alguien, esa persona ocupa el 80% de tus pensamientos.","valence", "-3: se infiere un estado emocional muy negativo"
"00429"," Detesto que me consuelen por pesar ","valence", "-3: se infiere un estado emocional muy negativo"
"02866"," que asco la gente que esta tweeteando canciones de linkin park para sacar un par de rts, me parece desagradable.","valence", "-3: se infiere un estado emocional muy negativo"
"00086"," @username Asi que andas nerviosa ehh ? Ajajaj ","valence", "0: se infiere un estado emocional neutral or mixto"
"04689"," @username JAJAJA, ahora si me hiciste reír ","valence", "3: se infiere un estado emocional muy positivo"
"02103"," @username @username Igualito ","valence", "0: se infiere un estado emocional neutral or mixto"
"00066"," Mi entretenimiento a esta hora es ver maria de todos los angeles je ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05595"," @username En @username no hay ñengosos ! ! ! ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"04900"," @username Chocu, tienes que poner el hashtag #ironía o #broma porque si no la gente se podría ofender y tomárselo de manera literal.","valence", "0: se infiere un estado emocional neutral or mixto"
"06781"," Aaaah ... Me encanta el olor a dióxido de nitrógeno por la mañana . #ironía #escenarionum ","valence", "0: se infiere un estado emocional neutral or mixto"
"00273"," Quizás antes de provocar linchamientos públicos podríais buscar algo más de fundamento que el me lo dijo no se quién . ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03152"," @username Ah ! Pues si ... ","valence", "0: se infiere un estado emocional neutral or mixto"
"01213"," @username @username Ni to 😀 ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05930"," mi tristeza, mi locura, mi refugio","valence", "-2: se infiere un estado emocional moderadamente negativo"
"03529"," @username Gracias, buenas noches Jaime ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05402"," @username Me caga la lluvia en las noches, me da miedo bye.","valence", "-3: se infiere un estado emocional muy negativo"
"02454"," @username kari ? Te refieres a . . orco el de la serie animada . . . . . He-Man ? ","valence", "1: se infiere un estado emocional ligeramente positivo"
"01377"," @username En serio ? Ooooh wn que bacán 😘 😘 deberías ser mi ibf ya que la dafne es más lenta pa responder que la chucha ","valence", "2: se infiere un estado emocional moderadamente positivo"
"06059"," @username @username Si es Belinda no importa eh 😅 ","valence", "2: se infiere un estado emocional moderadamente positivo"
"05015"," Cosquin, Tandil, Tucuman, Jujuy y Salta. Y todavia falta V. Gral Belgrano y Cataratas 😍 Creo que este  fue el año que mas viaje #felicidad","valence", "2: se infiere un estado emocional moderadamente positivo"
"03937"," @username Como asturiana postiza estoy : indignada . ","valence", "-3: se infiere un estado emocional muy negativo"
"04659"," Me va a dar algo si sigo tan nerviosa ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"05690"," Pero me aguanté y me intenté volver a dormir y me levanté como a las num/num : num, y ahora estoy cansado y furioso","valence", "-3: se infiere un estado emocional muy negativo"
"02579"," Hay quienes ante el peligro se crecen . ","valence", "0: se infiere un estado emocional neutral or mixto"
"02406"," @username Jajaja don Ale va a estar tan feliz que va a dejarme andar en Keds ","valence", "2: se infiere un estado emocional moderadamente positivo"
"02094"," Que rara se siente esta nueva vida . Ya no recordaba lo que era estar en mi casa a las numpm #Felicidad ","valence", "1: se infiere un estado emocional ligeramente positivo"
"05925"," Tb a cuando mi hermano le atropello a mi hermana el pie JAJJAJA ","valence", "2: se infiere un estado emocional moderadamente positivo"
"01051"," @username Tengo los huevos como los independentistas radikales : Llenos de amor . #Ironía ^ num ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"03842"," ¡ EN CHILE ! pena de muerte . a quiénes matan . ¿ Porqué ? ¡ MATAR ! A UN ¡ INOCENTE ! ","valence", "-1: se infiere un estado emocional ligeramente negativo"
"01422"," @username Ya veía donde le pegaba los besos a Gohan ","valence", "0: se infiere un estado emocional neutral or mixto"
"01043"," @username ¿ Cuál es la pelea ? Jajajajajaja la chismosa . ","valence", "1: se infiere un estado emocional ligeramente positivo"
"02947"," Pido mil aplausos . ","valence", "0: se infiere un estado emocional neutral or mixto"
"06432"," Soñé cosas super raras ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"00448"," Días singulares, donde Papá ve Los Pitufos, Mamá hace un flan a las 1am, mi hermano ve maratón de OITNB y yo hago hotcakes a las 3 am ","valence", "0: se infiere un estado emocional neutral or mixto"
"01239"," Que sea lo que dios quiera, que sea 😃","valence", "1: se infiere un estado emocional ligeramente positivo"
"02172"," @username Lamentable lo del pozo, ingenioso el festejo #ironia","valence", "0: se infiere un estado emocional neutral or mixto"
"01768"," @username Que pena ... ","valence", "-2: se infiere un estado emocional moderadamente negativo"
"01677"," Más de una hora sentada en oscuro, escuchando cantar a su tortuga mientras ella se duerme","valence", "-2: se infiere un estado emocional moderadamente negativo"
